FirstName,LastName,Email,Phone,Address,City,State,ZipCode,Country,OrderDate,Time,ShippingAddress,OrderStatus,ProductName,ProductPrice,Category,Quantity,TransactionID
Rebecca,Howard,hollygraves@example.org,-2131,54 Spencer Riverway,Anthonyton,New South Wales,2960,Australia,26/12/2023,5:34:25,572 Jeffrey Rise,Pending,iPhone 13,1200,Electronics,1,459bf0ce-ba79-4eb3-97e2-90b066eb134e
Rebecca,Howard,hollygraves@example.org,-2131,54 Spencer Riverway,Anthonyton,New South Wales,2960,Australia,26/12/2023,1:07:13,96 Olson Bypass,Pending,Adidas Running Shoes,70,Footwear,1,459bf0ce-ba79-4eb3-97e2-90b066eb134e
Rebecca,Howard,hollygraves@example.org,-2131,54 Spencer Riverway,Anthonyton,New South Wales,2960,Australia,26/12/2023,14:34:16,33/1 Galloway Port,Pending,Harry Potter Book,20,Books,3,459bf0ce-ba79-4eb3-97e2-90b066eb134e
Todd,Barber,williamgriffin@example.com,871853521,2 Omar Anchorage,Lake Melissaborough,Victoria,2621,Australia,26/12/2023,10:18:44,80 Gregory Tor,Pending,Dell XPS 13,1500,Electronics,2,f42a4a6c-4d02-4cdc-8403-50df07d3e05a
Todd,Barber,williamgriffin@example.com,871853521,2 Omar Anchorage,Lake Melissaborough,Victoria,2621,Australia,26/12/2023,17:41:59,Apt. 145 840 Lawrence Parkway,Pending,Samsung Refrigerator,1800,Home Appliances,3,f42a4a6c-4d02-4cdc-8403-50df07d3e05a
Todd,Barber,williamgriffin@example.com,871853521,2 Omar Anchorage,Lake Melissaborough,Victoria,2621,Australia,26/12/2023,23:26:17,554 Murphy Drive,Pending,Harry Potter Book,20,Books,1,f42a4a6c-4d02-4cdc-8403-50df07d3e05a
Todd,Barber,williamgriffin@example.com,871853521,2 Omar Anchorage,Lake Melissaborough,Victoria,2621,Australia,26/12/2023,12:46:07,8/28 Baker Artery,Pending,LG Washing Machine,800,Home Appliances,3,f42a4a6c-4d02-4cdc-8403-50df07d3e05a
Todd,Barber,williamgriffin@example.com,871853521,2 Omar Anchorage,Lake Melissaborough,Victoria,2621,Australia,26/12/2023,4:42:43,1 Carlson Corner,Pending,Nike T-Shirt,25,Clothing,2,f42a4a6c-4d02-4cdc-8403-50df07d3e05a
Julia,Weiss,timothy68@example.org,+61 2 9894 5453,Flat 22 941 Joshua Alleyway,New Frank,Tasmania,2630,Australia,26/12/2023,15:20:19,9 Silva Circuit,Pending,Harry Potter Book,20,Books,1,badafd16-0001-4e7f-8e75-073bea422729
Julia,Weiss,timothy68@example.org,+61 2 9894 5453,Flat 22 941 Joshua Alleyway,New Frank,Tasmania,2630,Australia,26/12/2023,7:38:35,Flat 86 55 Wright Service Way,Pending,Dell XPS 13,1500,Electronics,1,badafd16-0001-4e7f-8e75-073bea422729
Julia,Weiss,timothy68@example.org,+61 2 9894 5453,Flat 22 941 Joshua Alleyway,New Frank,Tasmania,2630,Australia,26/12/2023,13:26:35,Level 1 571 Ryan Ride,Pending,Samsung Refrigerator,1800,Home Appliances,2,badafd16-0001-4e7f-8e75-073bea422729
Julia,Weiss,timothy68@example.org,+61 2 9894 5453,Flat 22 941 Joshua Alleyway,New Frank,Tasmania,2630,Australia,26/12/2023,5:53:03,6/22 Frederick Plateau,Pending,Nike T-Shirt,25,Clothing,1,badafd16-0001-4e7f-8e75-073bea422729
Joshua,Shea,daryl22@example.com,02-9224-0285,93 Raymond Mew,Tracyberg,Tasmania,2602,Australia,26/12/2023,23:42:47,Unit 45 102 Derrick Vale,Pending,Harry Potter Book,20,Books,2,6562c524-5219-4bff-93af-3b0beedcf60d
Joshua,Shea,daryl22@example.com,02-9224-0285,93 Raymond Mew,Tracyberg,Tasmania,2602,Australia,26/12/2023,13:16:18,Apt. 510 0 Richard Ride,Pending,Nike T-Shirt,25,Clothing,1,6562c524-5219-4bff-93af-3b0beedcf60d
Joshua,Shea,daryl22@example.com,02-9224-0285,93 Raymond Mew,Tracyberg,Tasmania,2602,Australia,26/12/2023,10:31:54,Unit 66 6 Smith Brace,Pending,iPhone 13,1200,Electronics,1,6562c524-5219-4bff-93af-3b0beedcf60d
Peter,Johns,braybruce@example.com,+61.2.2364.7342,Level 5 886 Christian View,Lake Cynthialand,South Australia,2699,Australia,26/12/2023,17:57:49,79 Kim Flat,Pending,LG Washing Machine,800,Home Appliances,3,c0e26e46-1ba3-4432-865a-7669d4888b1f
Peter,Johns,braybruce@example.com,+61.2.2364.7342,Level 5 886 Christian View,Lake Cynthialand,South Australia,2699,Australia,26/12/2023,0:21:17,Flat 83 7 Davis Wynd,Pending,Adidas Running Shoes,70,Footwear,2,c0e26e46-1ba3-4432-865a-7669d4888b1f
Travis,Tucker,amy35@example.org,+61.3.1723.8965,766 Cynthia Ridge,Port David,Victoria,2634,Australia,26/12/2023,15:15:33,784/0 Singleton Rue,Pending,LG Washing Machine,800,Home Appliances,2,f6460d5b-47fb-45f3-a6b3-25fc1601e0cc
Travis,Tucker,amy35@example.org,+61.3.1723.8965,766 Cynthia Ridge,Port David,Victoria,2634,Australia,26/12/2023,21:02:22,12 Peterson Green,Pending,Harry Potter Book,20,Books,3,f6460d5b-47fb-45f3-a6b3-25fc1601e0cc
Travis,Tucker,amy35@example.org,+61.3.1723.8965,766 Cynthia Ridge,Port David,Victoria,2634,Australia,26/12/2023,21:27:14,967 Castaneda Court,Pending,Adidas Running Shoes,70,Footwear,2,f6460d5b-47fb-45f3-a6b3-25fc1601e0cc
Travis,Tucker,amy35@example.org,+61.3.1723.8965,766 Cynthia Ridge,Port David,Victoria,2634,Australia,26/12/2023,18:41:41,4/56 Alvarez Lower,Pending,Samsung Refrigerator,1800,Home Appliances,2,f6460d5b-47fb-45f3-a6b3-25fc1601e0cc
Julian,Sanchez,farrellrichard@example.net,(07) 3288 9072,Flat 04 20 Bailey Subway,Thomasshire,Australian Capital Territory,2836,Australia,26/12/2023,0:34:53,65/67 Heather Road,Pending,Dell XPS 13,1500,Electronics,1,eb105851-7a22-45fd-a5e6-588a4d71236d
Julian,Sanchez,farrellrichard@example.net,(07) 3288 9072,Flat 04 20 Bailey Subway,Thomasshire,Australian Capital Territory,2836,Australia,26/12/2023,23:55:59,008 Whitaker Underpass,Pending,Harry Potter Book,20,Books,2,eb105851-7a22-45fd-a5e6-588a4d71236d
Julian,Sanchez,farrellrichard@example.net,(07) 3288 9072,Flat 04 20 Bailey Subway,Thomasshire,Australian Capital Territory,2836,Australia,26/12/2023,14:17:21,Level 0 9 Stevenson Mews,Pending,Levi's 501 Jeans,100,Clothing,2,eb105851-7a22-45fd-a5e6-588a4d71236d
Julian,Sanchez,farrellrichard@example.net,(07) 3288 9072,Flat 04 20 Bailey Subway,Thomasshire,Australian Capital Territory,2836,Australia,26/12/2023,18:51:53,Unit 70 5 Hall Concourse,Pending,Samsung Refrigerator,1800,Home Appliances,1,eb105851-7a22-45fd-a5e6-588a4d71236d
Jessica,Rojas,dpowers@example.net,6580.1759,7 Garcia Estate,Penningtontown,Australian Capital Territory,2614,Australia,26/12/2023,4:10:29,352 Kevin Wynd,Pending,Adidas Running Shoes,70,Footwear,1,1f5476fb-d91d-4bc9-8f20-8f40f2c8fd5a
Jessica,Rojas,dpowers@example.net,6580.1759,7 Garcia Estate,Penningtontown,Australian Capital Territory,2614,Australia,26/12/2023,18:49:53,799 James Link,Pending,iPhone 13,1200,Electronics,3,1f5476fb-d91d-4bc9-8f20-8f40f2c8fd5a
Jessica,Rojas,dpowers@example.net,6580.1759,7 Garcia Estate,Penningtontown,Australian Capital Territory,2614,Australia,26/12/2023,6:44:28,535/253 Jennifer Crest,Pending,Samsung Refrigerator,1800,Home Appliances,2,1f5476fb-d91d-4bc9-8f20-8f40f2c8fd5a
Jessica,Rojas,dpowers@example.net,6580.1759,7 Garcia Estate,Penningtontown,Australian Capital Territory,2614,Australia,26/12/2023,3:20:41,Level 1 591 Sean Parade,Pending,Harry Potter Book,20,Books,3,1f5476fb-d91d-4bc9-8f20-8f40f2c8fd5a
Katherine,Hobbs,williamssusan@example.com,3074 2620,35 Phillips Glade,Jasonburgh,Northern Territory,2868,Australia,26/12/2023,16:55:03,66 Joel Turn,Pending,LG Washing Machine,800,Home Appliances,2,7a1b48f9-4160-4bba-b944-a6d44142e666
Katherine,Hobbs,williamssusan@example.com,3074 2620,35 Phillips Glade,Jasonburgh,Northern Territory,2868,Australia,26/12/2023,5:59:38,5 Dixon Ronde,Pending,iPhone 13,1200,Electronics,2,7a1b48f9-4160-4bba-b944-a6d44142e666
Sandra,Johnson,nicholsonerin@example.org,0464.839.043,Flat 95 531 Moore Top,Port Kathleenbury,Northern Territory,2629,Australia,26/12/2023,16:40:26,95 Megan Ridgeway,Pending,Dell XPS 13,1500,Electronics,3,83c362fd-1ced-47df-a9de-82bf7cb5a895
Sandra,Johnson,nicholsonerin@example.org,0464.839.043,Flat 95 531 Moore Top,Port Kathleenbury,Northern Territory,2629,Australia,26/12/2023,17:14:28,25 Alyssa Way,Pending,LG Washing Machine,800,Home Appliances,1,83c362fd-1ced-47df-a9de-82bf7cb5a895
Sandra,Johnson,nicholsonerin@example.org,0464.839.043,Flat 95 531 Moore Top,Port Kathleenbury,Northern Territory,2629,Australia,26/12/2023,19:05:45,Unit 67 91 David Piazza,Pending,Adidas Running Shoes,70,Footwear,1,83c362fd-1ced-47df-a9de-82bf7cb5a895
Sandra,Johnson,nicholsonerin@example.org,0464.839.043,Flat 95 531 Moore Top,Port Kathleenbury,Northern Territory,2629,Australia,26/12/2023,21:46:23,Flat 87 6 Crawford Slope,Pending,iPhone 13,1200,Electronics,2,83c362fd-1ced-47df-a9de-82bf7cb5a895
Julie,Harrington,lambjoseph@example.net,+61 463 574 576,Suite 557 39 Valerie Colonnade,Johnsonhaven,South Australia,3226,Australia,26/12/2023,17:01:08,853 Sharon Ridge,Pending,LG Washing Machine,800,Home Appliances,1,d5a22348-b2ee-471e-abde-883e56f0d600
Julie,Harrington,lambjoseph@example.net,+61 463 574 576,Suite 557 39 Valerie Colonnade,Johnsonhaven,South Australia,3226,Australia,26/12/2023,12:27:00,775/918 Michael Lane,Pending,Harry Potter Book,20,Books,1,d5a22348-b2ee-471e-abde-883e56f0d600
Julie,Harrington,lambjoseph@example.net,+61 463 574 576,Suite 557 39 Valerie Colonnade,Johnsonhaven,South Australia,3226,Australia,26/12/2023,7:41:54,3 Jeanette Wynd,Pending,Levi's 501 Jeans,100,Clothing,2,d5a22348-b2ee-471e-abde-883e56f0d600
Julie,Harrington,lambjoseph@example.net,+61 463 574 576,Suite 557 39 Valerie Colonnade,Johnsonhaven,South Australia,3226,Australia,26/12/2023,8:17:24,4/835 Jordan Follow,Pending,iPhone 13,1200,Electronics,1,d5a22348-b2ee-471e-abde-883e56f0d600
Julie,Harrington,lambjoseph@example.net,+61 463 574 576,Suite 557 39 Valerie Colonnade,Johnsonhaven,South Australia,3226,Australia,26/12/2023,13:10:10,Apt. 772 77 Cordova Corso,Pending,Nike T-Shirt,25,Clothing,3,d5a22348-b2ee-471e-abde-883e56f0d600
Alex,Valdez,sarahcontreras@example.net,7034 1223,Suite 904 02 Donovan Alley,Petersonchester,Tasmania,2992,Australia,26/12/2023,6:40:59,21 Don Access,Pending,Samsung Refrigerator,1800,Home Appliances,3,9bd20e5c-06cf-4562-b6b1-08a488fab1fd
Alex,Valdez,sarahcontreras@example.net,7034 1223,Suite 904 02 Donovan Alley,Petersonchester,Tasmania,2992,Australia,26/12/2023,17:46:24,Unit 21 0 Hobbs Expressway,Pending,Levi's 501 Jeans,100,Clothing,3,9bd20e5c-06cf-4562-b6b1-08a488fab1fd
Alex,Valdez,sarahcontreras@example.net,7034 1223,Suite 904 02 Donovan Alley,Petersonchester,Tasmania,2992,Australia,26/12/2023,0:45:32,071 Christopher Frontage,Pending,Nike T-Shirt,25,Clothing,2,9bd20e5c-06cf-4562-b6b1-08a488fab1fd
Shane,Stevens,drakediane@example.net,2482 6846,025 Chelsea Lower,West Arthurshire,Tasmania,8337,Australia,26/12/2023,21:03:58,Apt. 729 52 Lee Cruiseway,Pending,iPhone 13,1200,Electronics,2,cbeb0b59-cac9-4058-b187-1a252c653cda
Shane,Stevens,drakediane@example.net,2482 6846,025 Chelsea Lower,West Arthurshire,Tasmania,8337,Australia,26/12/2023,14:55:52,6/634 Daniel Line,Pending,Harry Potter Book,20,Books,3,cbeb0b59-cac9-4058-b187-1a252c653cda
Shane,Stevens,drakediane@example.net,2482 6846,025 Chelsea Lower,West Arthurshire,Tasmania,8337,Australia,26/12/2023,3:22:03,Apt. 649 0 Sarah Glade,Pending,Dell XPS 13,1500,Electronics,1,cbeb0b59-cac9-4058-b187-1a252c653cda
Shane,Stevens,drakediane@example.net,2482 6846,025 Chelsea Lower,West Arthurshire,Tasmania,8337,Australia,26/12/2023,3:11:37,38 Pugh Crossroad,Pending,LG Washing Machine,800,Home Appliances,1,cbeb0b59-cac9-4058-b187-1a252c653cda
Todd,Rice,emilybutler@example.org,(02).1332.0676,524 Beard Highroad,Burtonmouth,South Australia,2604,Australia,26/12/2023,2:28:35,961/3 Lynn Mount,Pending,Dell XPS 13,1500,Electronics,1,ffdf240d-113b-4aa8-837f-b97955c519df
Todd,Rice,emilybutler@example.org,(02).1332.0676,524 Beard Highroad,Burtonmouth,South Australia,2604,Australia,26/12/2023,17:14:21,66/8 Marcus Quadrant,Pending,LG Washing Machine,800,Home Appliances,2,ffdf240d-113b-4aa8-837f-b97955c519df
Todd,Rice,emilybutler@example.org,(02).1332.0676,524 Beard Highroad,Burtonmouth,South Australia,2604,Australia,26/12/2023,13:43:49,Level 2 3 Morrow Expressway,Pending,Nike T-Shirt,25,Clothing,1,ffdf240d-113b-4aa8-837f-b97955c519df
Melissa,Matthews,bmason@example.net,(03)-1473-9588,Flat 42 978 Smith Place,Smithfort,Victoria,2931,Australia,26/12/2023,21:53:23,3 Christopher Cutting,Pending,iPhone 13,1200,Electronics,1,6db0de0f-1826-4a8c-a596-a00d295b8c85
Melissa,Matthews,bmason@example.net,(03)-1473-9588,Flat 42 978 Smith Place,Smithfort,Victoria,2931,Australia,26/12/2023,18:28:18,4 Angela Mews,Pending,Adidas Running Shoes,70,Footwear,3,6db0de0f-1826-4a8c-a596-a00d295b8c85
Melissa,Matthews,bmason@example.net,(03)-1473-9588,Flat 42 978 Smith Place,Smithfort,Victoria,2931,Australia,26/12/2023,14:27:03,7/908 Mccarthy Top,Pending,Levi's 501 Jeans,100,Clothing,1,6db0de0f-1826-4a8c-a596-a00d295b8c85
Melissa,Matthews,bmason@example.net,(03)-1473-9588,Flat 42 978 Smith Place,Smithfort,Victoria,2931,Australia,26/12/2023,5:46:49,Level 4 3 Amanda Park,Pending,LG Washing Machine,800,Home Appliances,1,6db0de0f-1826-4a8c-a596-a00d295b8c85
Donald,Smith,grantshelton@example.com,08.0244.4115,95 Melissa Riviera,Randolphburgh,South Australia,2762,Australia,26/12/2023,10:41:25,652/595 White Trunkway,Pending,Nike T-Shirt,25,Clothing,1,52b963d9-3e80-43d6-93b3-ee7b8fee5784
Donald,Smith,grantshelton@example.com,08.0244.4115,95 Melissa Riviera,Randolphburgh,South Australia,2762,Australia,26/12/2023,22:07:56,2 Fowler Bridge,Pending,LG Washing Machine,800,Home Appliances,2,52b963d9-3e80-43d6-93b3-ee7b8fee5784
Kristen,Mullins,jeffreyduffy@example.org,02-5457-8978,968/2 Clark Cross,Ronaldfurt,South Australia,2745,Australia,26/12/2023,21:20:43,Suite 901 524 Johnson Rosebowl,Pending,LG Washing Machine,800,Home Appliances,1,5f483ba1-03b6-4634-8d66-8f2aa2123de3
Kristen,Mullins,jeffreyduffy@example.org,02-5457-8978,968/2 Clark Cross,Ronaldfurt,South Australia,2745,Australia,26/12/2023,13:25:21,537/854 Sarah Roadside,Pending,Nike T-Shirt,25,Clothing,2,5f483ba1-03b6-4634-8d66-8f2aa2123de3
Kristen,Mullins,jeffreyduffy@example.org,02-5457-8978,968/2 Clark Cross,Ronaldfurt,South Australia,2745,Australia,26/12/2023,4:44:05,Apt. 447 2 Ryan Route,Pending,Adidas Running Shoes,70,Footwear,2,5f483ba1-03b6-4634-8d66-8f2aa2123de3
Kristen,Mullins,jeffreyduffy@example.org,02-5457-8978,968/2 Clark Cross,Ronaldfurt,South Australia,2745,Australia,26/12/2023,4:57:09,600 Gloria Wade,Pending,Samsung Refrigerator,1800,Home Appliances,1,5f483ba1-03b6-4634-8d66-8f2aa2123de3
Kristen,Mullins,jeffreyduffy@example.org,02-5457-8978,968/2 Clark Cross,Ronaldfurt,South Australia,2745,Australia,26/12/2023,4:00:28,43 Kristen Hill,Pending,iPhone 13,1200,Electronics,2,5f483ba1-03b6-4634-8d66-8f2aa2123de3
Derrick,Garcia,amanda87@example.net,322581514,012 Sandra Freeway,Gregorymouth,Australian Capital Territory,2648,Australia,26/12/2023,14:28:12,Level 0 06 Erin Heights,Pending,Nike T-Shirt,25,Clothing,3,f805023b-679f-43a2-9280-cb8b360cc185
Derrick,Garcia,amanda87@example.net,322581514,012 Sandra Freeway,Gregorymouth,Australian Capital Territory,2648,Australia,26/12/2023,10:02:00,873 Tony Plateau,Pending,Dell XPS 13,1500,Electronics,3,f805023b-679f-43a2-9280-cb8b360cc185
Derrick,Garcia,amanda87@example.net,322581514,012 Sandra Freeway,Gregorymouth,Australian Capital Territory,2648,Australia,26/12/2023,11:19:38,Apt. 381 58 Amanda Subway,Pending,Adidas Running Shoes,70,Footwear,2,f805023b-679f-43a2-9280-cb8b360cc185
Derrick,Garcia,amanda87@example.net,322581514,012 Sandra Freeway,Gregorymouth,Australian Capital Territory,2648,Australia,26/12/2023,18:19:02,Flat 26 27 Le Right Of Way,Pending,Samsung Refrigerator,1800,Home Appliances,2,f805023b-679f-43a2-9280-cb8b360cc185
Andrew,Baker,guzmanmary@example.org,7000.8049,649 Amanda Ronde,Lake Jerry,Northern Territory,2653,Australia,26/12/2023,9:09:04,5 Megan Tarn,Pending,Adidas Running Shoes,70,Footwear,3,d495ffcb-f112-41ba-903f-ed5424bd9e01
Andrew,Baker,guzmanmary@example.org,7000.8049,649 Amanda Ronde,Lake Jerry,Northern Territory,2653,Australia,26/12/2023,3:03:02,5 Olsen Vale,Pending,Nike T-Shirt,25,Clothing,1,d495ffcb-f112-41ba-903f-ed5424bd9e01
Andrew,Baker,guzmanmary@example.org,7000.8049,649 Amanda Ronde,Lake Jerry,Northern Territory,2653,Australia,26/12/2023,2:40:30,Level 2 44 Alvarez Upper,Pending,iPhone 13,1200,Electronics,3,d495ffcb-f112-41ba-903f-ed5424bd9e01
Andrew,Baker,guzmanmary@example.org,7000.8049,649 Amanda Ronde,Lake Jerry,Northern Territory,2653,Australia,26/12/2023,20:56:12,Flat 25 2 Jessica Upper,Pending,Harry Potter Book,20,Books,1,d495ffcb-f112-41ba-903f-ed5424bd9e01
Andrew,Baker,guzmanmary@example.org,7000.8049,649 Amanda Ronde,Lake Jerry,Northern Territory,2653,Australia,26/12/2023,13:53:30,075 Kane Roadway,Pending,Samsung Refrigerator,1800,Home Appliances,1,d495ffcb-f112-41ba-903f-ed5424bd9e01
Zachary,Wood,wharris@example.org,3838 4456,5 Amy Link,New Scott,South Australia,2608,Australia,26/12/2023,4:20:16,9 Danny Vista,Pending,LG Washing Machine,800,Home Appliances,3,ab074d42-a059-4f0a-9fb8-85b42d895c90
Yolanda,Edwards,mitchellcampos@example.net,0453 582 143,346/192 Brian Vista,West Mackenzieland,Tasmania,2105,Australia,26/12/2023,17:59:10,4 Fisher Parade,Pending,Adidas Running Shoes,70,Footwear,1,e184ce0e-88a5-44dd-b67a-15f160572292
Gavin,Randolph,fernandezcharlotte@example.org,(03)75185436,3 Kimberly Ride,Ericafurt,Northern Territory,2397,Australia,26/12/2023,7:40:41,1 Kenneth Courtyard,Pending,Levi's 501 Jeans,100,Clothing,2,f5e5230b-84fb-4085-9efc-262fc0e91658
Gavin,Randolph,fernandezcharlotte@example.org,(03)75185436,3 Kimberly Ride,Ericafurt,Northern Territory,2397,Australia,26/12/2023,21:37:08,Flat 61 7 Nicole Pocket,Pending,Samsung Refrigerator,1800,Home Appliances,2,f5e5230b-84fb-4085-9efc-262fc0e91658
Gavin,Randolph,fernandezcharlotte@example.org,(03)75185436,3 Kimberly Ride,Ericafurt,Northern Territory,2397,Australia,26/12/2023,15:34:04,2 Jennifer Circus,Pending,LG Washing Machine,800,Home Appliances,3,f5e5230b-84fb-4085-9efc-262fc0e91658
Anthony,Johnson,ashleybrown@example.net,+61 7 9307 4706,32/2 King Block,Dalemouth,Western Australia,2631,Australia,26/12/2023,12:21:36,Apt. 420 2 Carroll Strip,Pending,Dell XPS 13,1500,Electronics,2,82633a73-1425-4e92-9476-95202e79944e
Michael,Stevens,jbarnes@example.com,02-7544-2049,Level 6 5 Larson Ronde,Williambury,Australian Capital Territory,2974,Australia,26/12/2023,6:40:45,Apt. 184 58 Julie Piazza,Pending,Nike T-Shirt,25,Clothing,3,f529fc5a-13c4-43d5-ad59-52374ad80038
Michael,Stevens,jbarnes@example.com,02-7544-2049,Level 6 5 Larson Ronde,Williambury,Australian Capital Territory,2974,Australia,26/12/2023,23:49:54,Suite 954 2 Thomas Crossroad,Pending,Samsung Refrigerator,1800,Home Appliances,2,f529fc5a-13c4-43d5-ad59-52374ad80038
Guy,Sullivan,jeremy18@example.org,+61 2 2779 1234,8 Barbara Highway,St. Danielhaven,Western Australia,2824,Australia,26/12/2023,16:10:40,2 Nicholas Stairs,Pending,Dell XPS 13,1500,Electronics,1,ea7687bd-79df-4846-bafc-8e3c5a8facb4
Guy,Sullivan,jeremy18@example.org,+61 2 2779 1234,8 Barbara Highway,St. Danielhaven,Western Australia,2824,Australia,26/12/2023,1:09:20,6 Joseph Byway,Pending,LG Washing Machine,800,Home Appliances,3,ea7687bd-79df-4846-bafc-8e3c5a8facb4
Guy,Sullivan,jeremy18@example.org,+61 2 2779 1234,8 Barbara Highway,St. Danielhaven,Western Australia,2824,Australia,26/12/2023,21:54:27,612 Sanchez Brow,Pending,Harry Potter Book,20,Books,3,ea7687bd-79df-4846-bafc-8e3c5a8facb4
Guy,Sullivan,jeremy18@example.org,+61 2 2779 1234,8 Barbara Highway,St. Danielhaven,Western Australia,2824,Australia,26/12/2023,8:36:32,712 Sheila Access,Pending,Adidas Running Shoes,70,Footwear,1,ea7687bd-79df-4846-bafc-8e3c5a8facb4
Juan,Alvarez,zachary52@example.org,-10650,Level 7 0 Laura Mall,Ginaview,Tasmania,2948,Australia,26/12/2023,12:21:12,Unit 13 6 Davis Ridgeway,Pending,Samsung Refrigerator,1800,Home Appliances,1,229efd34-afd9-4e7a-94c8-d1fa41187a17
Juan,Alvarez,zachary52@example.org,-10650,Level 7 0 Laura Mall,Ginaview,Tasmania,2948,Australia,26/12/2023,19:04:33,Apt. 060 02 Katie Broadway,Pending,Levi's 501 Jeans,100,Clothing,1,229efd34-afd9-4e7a-94c8-d1fa41187a17
Arthur,Mcdonald,tcoleman@example.org,(02)71231537,92 Bryant Way,East Matthewmouth,Queensland,2987,Australia,26/12/2023,8:54:32,86 Danielle Range,Pending,LG Washing Machine,800,Home Appliances,2,6ee61d13-1a1a-4069-bdfc-2a436594191b
Thomas,Jackson,nlarsen@example.net,367546538,Unit 74 64 Scott Close,Desireeville,Australian Capital Territory,2661,Australia,26/12/2023,20:28:53,0 Hanson Pocket,Pending,Samsung Refrigerator,1800,Home Appliances,3,ddb69c70-9140-4d82-a81d-41c234fc0c87
Caroline,Morales,leonardmichelle@example.net,(02) 5038 1782,85 John Glade,South Todd,South Australia,2219,Australia,26/12/2023,2:15:49,00 Garcia View,Pending,Harry Potter Book,20,Books,3,8817a10e-f0eb-4aa3-b5da-287931993f1f
Melissa,Warner,xlong@example.net,03-2847-6860,1/504 Jessica Rest,North Rhonda,Victoria,2917,Australia,26/12/2023,1:32:04,Level 2 12 Roberts Circus,Pending,Harry Potter Book,20,Books,2,88e215ac-2c81-4419-9ec1-471701f982f5
Alan,Kirby,crystal51@example.com,3664.3281,4 Wong Break,Wilsonbury,Northern Territory,2619,Australia,26/12/2023,5:51:53,Level 0 33 Troy Flat,Pending,Harry Potter Book,20,Books,1,9bb22331-04ab-4ec3-92b6-6cef13e2ce97
Alan,Kirby,crystal51@example.com,3664.3281,4 Wong Break,Wilsonbury,Northern Territory,2619,Australia,26/12/2023,1:35:39,5/3 Johnson Viaduct,Pending,Dell XPS 13,1500,Electronics,2,9bb22331-04ab-4ec3-92b6-6cef13e2ce97
